ASSAY_ID,ASSAY_CHEMBL_ID,8,16,32,64,96
688267,CHEMBL1614530,0.00+/-0.00,0.03+/-0.06,0.03+/-0.05,0.05+/-0.06,0.05+/-0.05
600886,CHEMBL1040692,0.00+/-0.00,0.02+/-0.06,0.02+/-0.05,0.03+/-0.05,0.04+/-0.05
737826,CHEMBL1741325,0.00+/-0.00,0.03+/-0.06,0.03+/-0.07,0.07+/-0.09,0.08+/-0.09
737824_1,CHEMBL1741323,0.00+/-0.00,0.04+/-0.06,0.06+/-0.09,0.10+/-0.10,0.12+/-0.10
737825,CHEMBL1741324,0.00+/-0.00,0.02+/-0.04,0.02+/-0.04,0.03+/-0.05,0.03+/-0.04
1495405,CHEMBL3562136,0.00+/-0.00,0.02+/-0.04,0.05+/-0.06,0.06+/-0.08,0.07+/-0.07
737053,CHEMBL1738598,0.00+/-0.00,0.01+/-0.03,0.02+/-0.04,0.02+/-0.04,0.03+/-0.04
737400,CHEMBL1738606,0.00+/-0.00,0.02+/-0.04,0.03+/-0.05,0.05+/-0.06,0.05+/-0.06
736947,CHEMBL1738312,0.00+/-0.00,0.00+/-0.04,0.01+/-0.03,0.01+/-0.04,0.01+/-0.04
752347,CHEMBL1794311,0.00+/-0.00,0.02+/-0.03,0.02+/-0.03,0.03+/-0.04,0.04+/-0.04
752496,CHEMBL1794486,0.02+/-0.06,0.01+/-0.04,0.04+/-0.06,0.03+/-0.05,0.05+/-0.06
752509,CHEMBL1794499,0.00+/-0.00,0.02+/-0.04,0.04+/-0.06,0.06+/-0.06,0.08+/-0.08
752594,CHEMBL1794584,0.00+/-0.00,0.06+/-0.07,0.14+/-0.09,0.16+/-0.08,0.19+/-0.08
809095,CHEMBL1964081,0.01+/-0.05,0.03+/-0.05,0.03+/-0.05,0.04+/-0.06,0.07+/-0.06
845173,CHEMBL2114784,0.06+/-0.08,0.10+/-0.08,0.18+/-0.09,0.21+/-0.09,0.25+/-0.09
845196,CHEMBL2114807,0.00+/-0.00,0.02+/-0.04,0.06+/-0.04,0.08+/-0.05,0.10+/-0.05
954338,CHEMBL2354287,0.00+/-0.00,0.00+/-0.03,0.01+/-0.04,0.01+/-0.04,0.01+/-0.04
845206,CHEMBL2114817,0.00+/-0.00,0.02+/-0.05,0.04+/-0.05,0.04+/-0.06,0.06+/-0.06
